ID,OrgStructureName,Code,IsRoot,AddressDetail,Phone,ParentID,DecisionDate,Status
4DD40FD4-F36E-4A28-BAA3-9450389CD262,Trung tâm R&D,FC_610000,0,"940, Quốc Lộ 1, Phường Linh Trung, Quận Thủ Đức, Tp. Hồ Chí Minh",,2D51E4D9-0E27-451F-83D8-04DA8D6B9797,Sun Apr 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
B8B47725-E0AF-499F-B292-94692826D30D,Compliance,821002,0,,,4B0467CC-AC6D-457B-B408-E01CD46F7029,Sun Sep 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
1D9AA9E6-D87C-4A2C-BCE8-94949E41531E,Bộ phận kỹ thuật,P01501,0,,,97DD1CD3-9DB3-43E1-AD59-738760A13FEB,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
FAD671F8-18CE-451E-A8E0-94DEEB63AF6B,Chuyền 10,231004,0,,,6AED13FF-B08A-4DE8-8AE6-91CC7FFFAE32,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
7BD75ACC-6EEC-4435-B341-9C7EF2275635,BP. Sửa hàng,632506,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,263C9939-BECE-42A0-905C-A13D1F33DF96,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
C0749777-6888-4E38-BF76-9CA96A4CB804,BP. QC Xưởng nhuộm,V11103,0,,,8B7BCFEF-CDF1-48C8-9865-CC21DDCE1A60,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
E243F699-5255-406F-95E0-9CCB576FCD87,Bộ phận hoàn thành,480047,0,"940 Quốc lộ 1, Phường Linh Trung, Quận Thủ Đức, TP.HCM",,A03E614D-BFAD-4514-9545-2468538CC577,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
5D8E84C2-1A08-4BDE-859A-9D1011C6C5D9,Bộ phận Kho,320701,0,,,3B5CE8CE-BA06-47D2-B0CD-99473A140828,Thu Aug 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
F9FE6770-6BE2-4E99-9169-9D265F591114,Bộ phận Quản lý sản xuất ,270800,0,,,94A39A1F-9BB8-4112-899A-88602EED7CEB,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
997027EA-BF7A-4369-8D61-9D2957FF41C7,Chuyền may,291000,0,,,CDEC41D3-D2E4-4AD6-AA9A-8A8D444A639A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
82FE7B98-354D-4519-8EF4-4562E37701E1,Chuyền may mẫu B,231039,0,,,6AED13FF-B08A-4DE8-8AE6-91CC7FFFAE32,Mon Aug 06 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
7E1752C3-4E0A-4892-82F0-45769BEAB5EC,Xưởng May mẫu,631007,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,31E38556-A64F-4652-8681-537020698DB5,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
B24C4751-3AA6-4255-87DB-4581969D3A7E,Kỹ thuật ướt,704030,0,Cụm Công nghiệp Tam Quan – khối 5 – Thị trấn Tam Quan – Hoài Nhơn – Bình Định,256.3665456,391C5499-F435-4FDE-BC66-6A83F48F718B,Tue May 15 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
2CD8C87B-DC2D-4B3F-8C70-4CE4BAC54B31,Chuyền 6,321006,0,,,C2F0C53D-AA4D-41F9-8146-8438E1C2867D,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
0C4FD264-3A30-43DE-AA78-4D143652E100,Bộ phận Thai sản,391600,0,,,,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
DA56B0BF-4749-4C37-B0DC-D2C4A6FF5DAF,Thời trang 6,619016,0,"940, Quốc Lộ 1, Phường Linh Trung, Quận Thủ Đức, Tp. Hồ Chí Minh",,EBDD5B4F-A6FE-442C-B668-34A34AD07890,Sat Sep 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
6A390B4C-E4A7-415C-9934-D2C7DCF2A43D,Kho phụ liệu,P05141,0,,,CB8E2DA7-0BD4-4109-9766-3B9FAA016F3A,Fri Dec 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
AF285575-D711-4330-B406-D2ED4BC347CA,Vệ sinh,821007,0,,,4B0467CC-AC6D-457B-B408-E01CD46F7029,Sun Sep 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
89817AE2-8A56-48E5-AC53-D2FFC186E32A,"Đóng nút, cắt chỉ",802102,0,,,FD0EADFF-1A06-4C7A-B578-B00D13D4237B,Tue Oct 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
F88673F6-0609-4432-8DE9-D302D455C4E5,3D Ca A,281403,0,"48, Tăng Nhơn Phú, Tăng Nhơn Phú B, Quận 9, Tp. Hồ Chí Minh",,3FAC95FD-0838-4ED4-96E0-D1645163CDC0,Wed Aug 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
C1EB83A3-C15B-4AA9-B79E-D32B7B2A2A75,Chuyền 5,551005,0,,,5B46F69B-BD41-412C-B8D4-208486E26295,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
F9CE4EB3-645D-485D-ADAE-D34DCDB57F02,Bộ phận Kỹ thuật chuyền,231600,0,,,C2C102FD-D9B6-48D6-A33D-8BE772186F97,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
59E6E052-7330-4A2D-ACC3-D355B2BAA829,Chuyền 10,471010,0,,,CD5AF4B8-D569-4008-9C20-7A9B5BA49920,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
520BDD78-EAC7-485B-B037-DA710100E2C9,Chuyền 02,352002,0,,,7B9296E5-6A63-40EF-AD21-C65C5C23481E,Fri Feb 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
1AC3CDD3-4CEC-4ADB-8145-DA732BCB5E63,Bộ phận Kho,470700,0,,,C2F2EC46-A658-44BF-866C-8414434D6B8C,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
CD6629CC-52B9-4143-BC67-DA79D4EE91B9,Bộ phận rút bo,320201,0,,,3B5CE8CE-BA06-47D2-B0CD-99473A140828,Fri Feb 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
610A58AE-A5B4-46F1-B85F-DA9D39F62BDE,Phòng HCNS,581000,0,,,F567960E-9DC0-4E11-8B5A-D946149EA7F1,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
1348085E-B213-48A4-8115-DAB770EF7360,Bộ phận thêu,411100,0,,,D0824479-B6C9-482F-A92F-BBD10885FE16,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
21E290C5-1261-4D6D-ACA7-DACBD7C9FA4F,Bộ phận sourcing,510030,0,"48 Tăng Nhơn Phú, Phường Tăng Nhơn Phú B, Quận 9, TP.HCM",08.7305.6886,C9887129-26A8-4789-8EBB-E483A13C2C5A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
F7663F66-C62B-4A02-ADA6-DAEF38656365,Ca A Hồ Mắc,930036,0,,,8CF4C00B-A2CD-4C4B-A29C-DD2EC6B9FBCC,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
B5AFF4FE-34D1-40B2-B441-DB0809FBEEDA,Line 4,461005,0,,,CF4AC219-FD47-425D-8195-586832B6A974,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
3708100B-04DB-46EA-B04D-DF66138E4024,Phòng Phát triển sản phẩm,932002,0,,,4BDC23D2-25DC-4935-8455-5BEA2F31624E,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
C90AD810-BFE4-4E20-B091-8F59C72689F4,Chuyền 07,471007,0,,,CD5AF4B8-D569-4008-9C20-7A9B5BA49920,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
6DAE8104-AB12-4644-A1BC-9540F08EA1AB,Chuyền 06,634604,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,BA1DB4FB-9404-499C-9695-D664165A4FC1,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
86B3BAD3-25E5-44CF-93A3-954D347CBB1C,Chi nhánh Công ty Cổ phần Quốc tế Phong Phú - Tuyên Quang,FC_500000,0,"Thôn Khuân Ráng, Xã Phúc Ứng, Huyện Sơn Dương, Tỉnh Tuyên Quang",020.7656.7888,2D51E4D9-0E27-451F-83D8-04DA8D6B9797,Tue Oct 02 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
299B533F-3613-42AE-B353-954EE0044B57,Bộ phận IE,280500,0,,,5D4FB77D-C931-4DCF-A66C-807E7F7A5ED4,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
6F070663-111C-4BF8-B352-95745ABE0127,Tổ Cắt,292011,0,,,67949E19-A326-4FD2-8AA1-E37CED053FBD,Fri May 01 2020 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
5536BC71-60A6-4268-B26E-95940B046AA1,Cụm thân 8,352026,0,,,725F40B6-15D3-4C4E-802D-662D9FCA9F52,Wed May 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
40F51196-B8B1-46CE-938D-95FC0131A5E9,Kho nguyên liệu,804021,0,Khu công nghiệp Phú Đa - Thị trấn Phú Đa - Huyện Phú Vang - Tỉnh Thừa Thiên Huế,2343898417,52653B6E-209E-458A-B661-CC51A999FB4A,Mon May 28 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
755E0D9C-D806-4DFF-9A42-960896B6E143,Chuyền 4,551004,0,,,5B46F69B-BD41-412C-B8D4-208486E26295,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
26A1FD30-7BE8-4E5C-B624-960C5539FFFF,Khối sản xuất,P05002,0,,,E03B2CC0-1FB1-4341-82DA-474873B7E506,Fri Dec 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
E53972CA-C295-42DB-83C5-9C136D3A6B91,Kho NPL,505010,0,,,6CF64B3A-284D-4E47-A21C-ECD5824F8B25,Tue Oct 02 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
C94BC5B5-C88A-4EA5-B073-9C266E95821D,Chuyền 07,633705,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,5C69EC66-734D-4BF7-B5C8-441DF6DC8DCA,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
B06B7C1A-C524-442D-9C9E-9C521D292294,Kế toán,598002,0,,,D87E0F24-12E8-4B23-9DE9-B0B1767C12D8,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
A54C87DA-76E8-4E56-B142-9C556E7BE64A,Phòng HCNS,P02200,0,,,474374FE-33F1-43F9-A345-32193A350CBB,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
2A108120-38A4-4A94-B9F7-9C57545A26EC,Chuyền 3,P02703,0,,,FD256CA7-2A8E-4669-882D-E1042C026558,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
8E5B44EE-4A25-4C77-87F7-A272AE573A3D,Phòng Cơ điện,359000,0,,,2B25836D-D11E-4090-8724-33628AD11347,Fri Feb 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
99031FEB-A54A-4D49-9290-A2AB570CA951,Kho Nguyên liệu,410501,0,,,47899CC2-6248-471D-B027-EED5CA410457,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
9D4EA32F-ABEF-41D3-8651-A2AE8E31D735,BP. Lò Hơi,V12003,0,,,6BBC30CC-77F4-401D-82D2-D8E950DC8E5D,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
16E04611-AF02-427C-9187-A2CB486BE215,QC sửa hàng,271242,0,,,C2401E81-1040-408A-B105-10755A94ADD5,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
0CAD5B59-BAE3-4CCC-BA4D-A308F7E868B1,Phòng Xuất nhập khẩu,40000,0,"48, Tăng Nhơn Phú, Tăng Nhơn Phú B, Quận 9, Tp. Hồ Chí Minh",08.7305.6886,0F644B17-9F89-4266-A233-12DA037FDA8F,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
5712D9F3-E8B9-440D-9C8B-A59AE383F0E6,Bộ phận Tài Chính Kế Toán,340300,0,"Lô M, đường số 3, KCN Hòa Khánh, Liên Chiểu, Đà Nẵng",,1AFCF3CB-DC0A-4696-AE92-57679750FCA1,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
27B37C94-ADD1-4BED-A85F-A5AD00E8900C,QC Inline,807042,0,Khu công nghiệp Phú Đa - Thị trấn Phú Đa - Huyện Phú Vang - Tỉnh Thừa Thiên Huế,2343898417,01D6B81F-8E7C-428A-938F-8245AEBB4024,Mon May 28 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
0C6F0AF8-2D9A-4547-8755-A5E250739B30,Chuyền 11,551011,0,"48 Tăng Nhơn Phú, Phường Tăng Nhơn Phú B, Quận 9, TP.HCM",08.7305.6886,5B46F69B-BD41-412C-B8D4-208486E26295,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
2C427AE7-3B84-445A-ADD2-A61F603212F6,Wash ca A,T50002,0,"Lô F6, Đường Số 1, KCN Hải Sơn, Xã Đức Hòa Hạ, Huyện Đức Hòa, Tỉnh Long An",,128CDEED-10AD-4274-BB15-EBC17DB987E0,Thu Mar 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
1650F734-CEEA-42D8-A704-A679F16414FD,Chuyền 01,471001,0,,,CD5AF4B8-D569-4008-9C20-7A9B5BA49920,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
489C6A6C-AD14-48D7-BE64-A6B1F3B0A640,QC Hoàn Tất,P04520,0,,,41372382-F88B-4D7B-82F5-90903CD0965B,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
0E7E52CE-C1AB-4893-9AE9-A6EBCEB990C1,Bộ phận Hoàn tất,829000,0,,,B63E7727-B18F-4727-B02F-D823E8053331,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
BBB9B1B3-260A-473F-9746-A725A90F605E,Bộ phận Hành Chánh Nhân sự,480001,0,"940 Quốc lộ 1, Phường Linh Trung, Quận Thủ Đức, TP.HCM",,CB61470C-CED6-4CFB-970C-4CB7A261F257,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
0F77E672-A735-41FB-9B8B-A73D839F5780,Chuyền 13,471013,0,,,CD5AF4B8-D569-4008-9C20-7A9B5BA49920,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
D17D7B11-C00C-4250-9E5E-AECCA692513D,Bảo trì,700010,0,Cụm Công nghiệp Tam Quan – khối 5 – Thị trấn Tam Quan – Hoài Nhơn – Bình Định,256.3665456,8C13D615-FEF5-4549-B86B-8D5AF2BDC5FE,Tue May 15 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
AB12F0C2-144E-4F7D-BB58-AEF4FAD6EE88,Chuyền 3,551003,0,,,5B46F69B-BD41-412C-B8D4-208486E26295,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
B50D764E-78C0-47A7-A28E-AF03BEBA1E01,QC CĐ,281206,0,"48, Tăng Nhơn Phú, Tăng Nhơn Phú B, Quận 9, Tp. Hồ Chí Minh",,8B8799BD-31DC-443D-9A02-E388B811DC01,Wed Aug 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
E047704D-6CF1-43B4-B697-AF08703138FB,QCTP Ca A,281201,0,"48, Tăng Nhơn Phú, Tăng Nhơn Phú B, Quận 9, Tp. Hồ Chí Minh",,8B8799BD-31DC-443D-9A02-E388B811DC01,Wed Aug 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
1D1DD491-AD3D-4F99-9C72-AF099823E4C8,Xưởng Chuẩn bị sản xuất,581420,0,,,94379DBA-0477-4AF3-981D-A9B4B6EF652A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
35125607-3E52-4FC9-8B92-AF0EA8704B57,BP. Đóng thùng,P05402,0,,,26A1FD30-7BE8-4E5C-B624-960C5539FFFF,Fri Dec 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
45A3D74B-412A-4FEB-A74B-AF24BC7D853E,QC đầu vào,271215,0,,,59742383-BCDD-4DA8-B115-1FD73E52D022,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
1817B04C-8E73-41D3-A874-B5F4108DB925,BP.Tẩy Hàng,V11407,0,,,E190E38E-BA4E-4469-B487-43816FAD2A31,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
B18A98A7-EC6C-482D-825E-B6204C25E04A,Bộ phận Kho,310700,0,,,958F0F6A-7B71-4183-A4BC-0504A6CE270C,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
A8240CFC-3D5B-44FA-8573-B62A86B7DCA0,Kỹ thuật chuyền,506030,0,,,AFF95F3D-89C2-4AAE-B611-755FB4728173,Tue Oct 02 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
8AC0F6B8-72CA-452A-A378-B640CEEA6F26,Wash 5,618015,0,"940, Quốc Lộ 1, Phường Linh Trung, Quận Thủ Đức, Tp. Hồ Chí Minh",,CD695229-6074-4F25-81BC-9D398BEB0488,Sat Sep 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
0621D443-D8C1-46E3-B85F-B6C23E48F82F,Chuyền 09,331010,0,,,69505FC7-C6C2-41EE-8432-19CD0477654E,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
9470D71F-C25D-42A9-B83F-B71F6E808DCE,Bộ phận Kho,T90000,0,"Lô F6, Đường Số 1, KCN Hải Sơn, Xã Đức Hòa Hạ, Huyện Đức Hòa, Tỉnh Long An",,771FF464-EA78-45BC-80F3-8A78DB7BF16B,Thu Mar 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
5D918E99-EA46-47BF-A2F5-B721683919BB,Chuyền chuyên dụng,311036,0,,,C23B24AA-AB66-44CA-8D8F-FA30E36469FF,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
B5CD6DE1-27BD-4C27-87D4-BD91251724C1,Bộ phận Hoàn tất,471041,0,,,CD5AF4B8-D569-4008-9C20-7A9B5BA49920,Mon Jul 23 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
563DF8EB-DB00-44D4-A556-BD99BD4BC533,Giao nhận + Tài xế,270204,0,,,DBAA254A-9D79-45D1-A692-398D51F84951,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
207ED651-9DB8-44C6-8F3C-4E025A0571EF,Bộ phận kỹ thuật,P02501,0,,,467E4021-EBB8-4C4A-B496-F5242573747A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
345F8371-3F2E-40E8-8A00-4E02D6EBC365,Chuyền 01,808100,0,Khu công nghiệp Phú Đa - Thị trấn Phú Đa - Huyện Phú Vang - Tỉnh Thừa Thiên Huế,2343898417,42212C6B-643C-4FDC-AE41-500654CFCDDB,Mon May 28 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
212B5889-7FFE-44B4-8650-4E07C12F2F1C,Ban Giám Đốc ,410100,0,"48 Tăng Nhơn Phú, Phường Tăng Nhơn Phú B, Quận 9, TP.HCM",08.7305.6886,D0824479-B6C9-482F-A92F-BBD10885FE16,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
4E95A106-8BA8-4B6C-A8FC-4E15721D2465,Bộ phận Kỹ thuật ,380400,0,,,915DF147-286B-4C7B-A716-85ABA29D32D9,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
DFF0D1D2-1AD6-4044-BF11-511BE5FF4F97,BP. Bảo Trì,V11004,0,,,4D59BC6D-F91E-4323-8603-E50C616C0058,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_TERMINATE
4F41781A-EC19-4770-9767-5121F4BB8E10,Chuyền 7,301007,0,,,0BCEC396-F3B2-4C68-82E9-06F02328919F,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
E952E030-D8DE-4201-A4DB-51466A18529B,Tổ cắt,P02900,0,,,474374FE-33F1-43F9-A345-32193A350CBB,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
60205747-A9E9-4456-982A-515CD4374FF9,Bộ phận kho ,270700,0,,,94A39A1F-9BB8-4112-899A-88602EED7CEB,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
3513770C-12DD-4E1C-B704-51745D492E5E,Thêu 2,381522,0,,,500DC5D6-0658-466A-A716-400E878EEB3A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
E1EE51D0-1A79-479C-86D9-51F3C82CE608,Tổ Dệt B,930025,0,,,D0CB714A-C18A-4652-8AD6-F03C4F255B5E,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
8F07EE8D-60B8-4A84-AF39-51F6A67D95E3,Chuyền 20,291020,0,,,997027EA-BF7A-4369-8D61-9D2957FF41C7,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
24800F9B-95EA-42C5-A97D-5802D228E670,"Bộ phận đóng nút, cắt chỉ",241301,0,,,1EB986CE-AD6E-4739-ABB3-4724251BE5FA,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
D9F745F4-3777-4385-A5C5-580E072395D8,Chuyền đào tạo,P01711,0,,,29C6B628-0663-47DC-8627-6A0100A6CF6C,Sun Apr 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
9688DB1E-AF2B-4725-A51A-5831FD3D486A,Chuyền 4,241004,0,,,1251F264-315D-41A0-957F-79FAF9B9E223,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
61509DED-D7AA-463A-99E0-584442A556E6,Bộ phận cơ điện,825000,0,,,B63E7727-B18F-4727-B02F-D823E8053331,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
8B23295D-3D0F-473C-AC79-585C07D4C4D9,Bộ phận KHSX,550300,0,,,C1DC4161-9504-486D-8C8C-F023EF6C606D,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
CF4AC219-FD47-425D-8195-586832B6A974,Bộ phận Ủi,461000,0,,,3D31DC6D-A0A3-456C-8E8E-8191FBC59B64,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
B0DEEEF9-FCF4-480E-B81A-58687B035CC1,Bộ phận Kho,480006,0,"940 Quốc lộ 1, Phường Linh Trung, Quận Thủ Đức, TP.HCM",,CB61470C-CED6-4CFB-970C-4CB7A261F257,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
12C000EE-F7F8-45D7-96BF-588491A7936A,Bộ phận Quản lý chất lượng ( BP. QC ),480004,0,"940 Quốc lộ 1, Phường Linh Trung, Quận Thủ Đức, TP.HCM",,CB61470C-CED6-4CFB-970C-4CB7A261F257,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
03D0CB91-3810-489A-AAC0-600362F6E16C,Chuyền đào tạo,251009,0,,,CFD9EA95-7B75-410C-8689-0A7BC6C05B66,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
9A49520D-E576-46F3-890A-60513544FC5A,Grinding,709020,0,Cụm Công nghiệp Tam Quan – khối 5 – Thị trấn Tam Quan – Hoài Nhơn – Bình Định,256.3665456,40660BE1-7E38-4ED1-92A9-C3A0D467A160,Tue May 15 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
49681845-6361-4088-8921-6057AA6754C5,Bộ phận Hoàn Tất ,351300,0,,,EF3543FE-FE2D-4FD0-B1AF-0827888D7FCC,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
FE1A8785-3483-4B77-A06C-608BEE5092F5,Bộ phận đóng thùng,471303,0,,,896F281C-99EF-4298-86EE-C885C52D96F3,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
479DA1E1-DECD-4CD5-859E-609A79EAF6AF,Chuyền may mẫu,241038,0,,,1251F264-315D-41A0-957F-79FAF9B9E223,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
49264985-F888-4135-94AE-60E34C05788D,Bộ phận Hoàn Tất,231300,0,,,C2C102FD-D9B6-48D6-A33D-8BE772186F97,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
0F5E8B27-9711-4E35-8FC1-6367667CC946,Nhóm Kinh Doanh 05 - Đà Nẵng,340905,0,,,4D9A35C3-171F-4FFC-AD9F-FAA98C38CDC6,Thu Nov 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
5400E76D-BB31-4376-B261-636BB519D259,Xưởng Cắt,631010,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,A63E0E06-30F7-4CD8-B4E7-9B183B389E0E,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
7447DD38-4CBD-4C30-85F0-637D9DC01DA8,QC thông số ca B,T80006,0,"Lô F6, Đường Số 1, KCN Hải Sơn, Xã Đức Hòa Hạ, Huyện Đức Hòa, Tỉnh Long An",,EEC366E2-8B87-4E90-AA63-386E9D8689AE,Thu Mar 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
010B7329-31F1-457F-9CA4-63B0DD6DB316,Bộ phận Kế hoạch,832000,0,,,AA71CEAA-DF98-4802-A94F-FA1FD9D1BEE1,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
832240EA-B356-4802-A447-63CC306448A0,Xưởng Dệt,915000,0,,,121AE9D8-B6DF-49DE-B134-A1A97A45901D,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
33FB2909-3DAD-4A8F-87BD-63E336E7253F,Phòng Kỹ Thuật,357000,0,,,2B25836D-D11E-4090-8724-33628AD11347,Fri Feb 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
511CE2D8-2339-4345-9159-63E3812B6CA6,Lấy dấu,271415,0,,,EE82F63E-CE5D-4DD4-8E0E-17085A2B4005,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
823D9B3C-953C-4E68-9DA2-63FA83060746,Chuyền 13.1,P04750,0,,,88EA1B3C-F341-4911-864E-2B1FE0269460,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
